adview,views,likes,dislikes,comment,Total_Time,category_enc
2,20327,93,4,9,4.683333333333334,6
1,28147,96,3,3,12.766666666666667,3
1,145954,387,33,9,7.016666666666667,3
4,1357800,2787,194,131,5.366666666666666,3
14,3320443,35788,538,1672,7.016666666666667,3
1,9505,201,2,91,3.716666666666667,3
37,2908493,16297,7623,7106,11.866666666666667,3
9,84544,313,48,16,22.15,5
1,43172,59,21,81,5.6,3
1,207690,708,236,114,2.466666666666667,2
1497349,1525185,414,114,19,1.15,3
10,5090402,28291,2063,3515,18.133333333333333,1
3,29963,32,1,0,4.883333333333333,3
1,431968,1945,69,164,12.516666666666667,3
1,38207,618,3,136,11.816666666666666,0
3,224563,730,25,165,6.666666666666667,3
1,251136,1228,23,655,7.816666666666666,6
3,233705,1255,46,287,9.45,4
74,789405,2487,307,156,133.51666666666665,6
1,285891,4739,44,159,4.8,2
1,89387,300,10,33,5.233333333333333,3
1,1650193,3789,324,209,2.7,2
2,37599,36,9,0,0.9166666666666666,3
1,799100,4294,378,351,7.133333333333334,7
1,402911,1212,142,191,13.983333333333333,3
1,47198,238,16,82,45.11666666666667,3
15,62659,336,25,32,0.38333333333333336,6
64825,65737,4,1,0,0.5166666666666667,3
2,215766,1321,30,39,6.283333333333333,6
2,304152,712,92,25,5.483333333333333,6
1,82041,104,26,7,1.3,3
1,40142,49,17,3,2.066666666666667,3
6,224060,1080,77,515,10.85,6
8,94136,303,8,41,2.15,6
98,551,1,0,0,1.2833333333333332,3
23,3517104,1142,567,68,4.466666666666667,3
1,57064,83,13,4,5.016666666666667,0
1,63681,181,23,20,3.8,6
3,30811,138,9,14,8.083333333333334,6
12,1060721,979,278,67,140.56666666666666,3
1,422057,2448,1466,2150,17.016666666666666,7
1,876615,5915,132,1289,3.95,3
5,5461,14,0,0,1.9166666666666665,6
1,255473,199,69,46,35.46666666666667,3
2,633,1,0,0,0.5166666666666667,3
1,198260,277,75,19,125.41666666666667,3
1,27225,73,1,4,4.016666666666667,6
1,33036,847,19,227,4.816666666666666,3
1,2682,56,5,6,1.6666666666666665,3
2,53684,90,10,3,40.45,3
4,74987,159,6,21,2.8333333333333335,6
3,292562,390,33,51,52.516666666666666,6
2,75963,466,10,66,10.116666666666667,4
1,20827,34,3,4,10.666666666666666,4
1,28869,55,7,6,62.61666666666667,3
1,511598,928,106,53,1.0833333333333333,3
481,12006281,2840,2502,285,3.6333333333333333,3
8,1872,5,1,0,2.45,5
36,365176,540,48,55,10.166666666666666,3
1,34303,58,2,0,5.35,6
2,230736,1632,79,1504,5.583333333333333,4
2,1163428,2118,289,72,8.3,4
22,2168984,17193,292,3007,6.516666666666667,1
1,2292485,4532,389,189,6.566666666666666,6
2,604422,912,29,202,4.25,6
1,197334,1506,45,108,33.95,2
1,137237,419,17,13,4.95,6
2,552628,4286,166,996,6.35,3
1,89767,877,23,82,5.166666666666667,4
2,225070,2082,122,1218,6.716666666666667,1
1,128282,130,10,35,44.31666666666667,4
1,5562,38,2,2,4.466666666666667,2
8,356382,970,70,48,66.81666666666666,3
8,2269880,8164,330,860,3.65,3
9,853970,1329,237,65,22.85,3
673,1553,16,1,1,12.466666666666667,6
1,570824,1001,30,80,6.7,6
29607,39173,938,3,14,2.9333333333333336,3
7,429342,235,96,13,4.183333333333334,3
1,942484,2571,255,261,40.483333333333334,6
14,1533580,24764,847,14309,7.05,3
4,303332,637,45,29,8.166666666666666,3
2,918768,1942,171,108,3.8,4
8,60878,89,18,5,0.18333333333333332,3
1,54901,57,36,1,126.68333333333334,3
3,33580,274,6,44,8.65,0
31,990276,29246,282,4028,4.8,1
1,368033,138,61,16,1.5166666666666666,3
8,23232,276,8,84,7.033333333333333,6
9,5207368,4461,1498,320,84.88333333333333,3
2,2546400,10047,416,180,0.9666666666666667,3
1,24586,77,2,9,4.433333333333334,6
8,4869688,10200,2318,353,2.8166666666666664,3
3,231175,676,73,107,13.9,2
5,107984,213,8,46,5.05,3
2,114097,1043,59,692,8.333333333333334,1
4,1632604,13194,763,2072,6.566666666666666,5
1,219753,1551,18,124,4.2,6
2,36995,131,4,25,1.0166666666666666,3
14351,20306,226,16,29,4.866666666666667,6
27,2600138,1158,598,212,13.633333333333333,3
1,21712,87,3,9,2.0833333333333335,4
1,1183255,3026,418,141,136.11666666666667,3
6,47615,57,7,5,14.75,3
1,4985,153,11,20,3.6,6
1,14150,16,7,3,1.8333333333333335,3
7,14834,360,8,15,4.483333333333333,6
12,6794324,12598,2495,1039,3.3833333333333333,3
1,434,2,0,0,4.033333333333333,5
1,140383,760,33,198,49.916666666666664,3
1,61342,480,113,83,3.033333333333333,3
1,443390,2200,214,131,1.8833333333333333,3
1,74064,363,23,28,8.583333333333334,6
1,8214,165,6,7,1.7666666666666666,3
3,1552329,8982,499,1736,9.916666666666666,3
2,8988,29,0,0,0.9,4
1,3705,14,0,1,1.7666666666666666,6
1,16619,10,1,6,11.55,7
2,850824,2925,38,179,4.183333333333334,6
1,12369,15,4,0,1.6666666666666665,3
1,201938,905,28,26,3.6166666666666667,3
1,315119,271,24,179,9.783333333333333,1
2,205539,1046,162,881,5.75,1
1,414659,1034,181,174,4.0,3
2,54336940,128004,8629,6650,4.816666666666666,6
1,8056014,16871,4250,765,5.7,3
7,2655180,1452,560,97,4.816666666666666,3
4,149479,75,27,2,3.8333333333333335,3
3,384099,496,86,33,3.1333333333333333,2
1,290923,4667,89,331,4.55,6
2,70695,748,56,493,6.766666666666667,1
1,314866,860,114,283,7.166666666666667,5
6,3394,36,6,4,1.6666666666666665,3
3,374767,3094,572,1325,6.45,5
22,1196676,2339,183,96,2.2,3
2,145860,1210,7,55,3.183333333333333,5
13049,17914,44,1,2,4.466666666666667,3
6,1379234,1304,637,77,8.116666666666667,4
11,1718662,3336,126,188,4.6,6
1,33239,616,14,85,2.6833333333333336,3
2,320123,6655,161,4941,10.15,4
12,451972,366,176,86,34.28333333333333,3
1,53521,202,17,68,19.1,6
7,8472,46,4,13,4.316666666666666,3
1,1425910,5489,337,236,11.783333333333333,3
1,707449,9508,362,3203,6.0,3
1,18659,54,7,8,48.11666666666667,6
1,50987,165,23,1,10.283333333333333,3
2,2306279,36812,752,1810,7.05,3
2,62405,735,10,38,3.7666666666666666,6
21767,46938,169,11,11,3.8,6
1,6038,140,4,17,2.65,6
2,5043972,43176,2096,2988,8.85,3
8,200101,2564,48,1559,30.833333333333332,3
13021,15003,20,8,0,3.0,3
3,100184,2197,29,61,6.116666666666666,3
5,459863,6262,143,4073,9.383333333333333,4
1,327180,183,130,26,1.4333333333333333,3
1,98820,489,46,50,69.01666666666667,7
2,58790,674,28,236,4.25,5
1,314859,1622,497,1651,10.783333333333333,1
1,18577,189,22,28,0.6166666666666667,1
15,110094,428,12,47,4.966666666666667,2
6,30043,100,6,13,8.633333333333333,6
6,4178589,705,475,102,1.6833333333333333,3
1,8193,14,1,1,158.93333333333334,3
3,353845,330,137,98,42.96666666666667,3
427809,434417,3,0,0,0.6,3
4,34148,287,6,71,10.65,3
4,1063282,5937,326,1817,6.283333333333333,5
1,90065,249,13,53,5.316666666666666,6
1,26923,36,8,4,136.5,4
1,8816,27,1,1,4.3,6
1,24073,741,171,210,3.5,5
2,91266,4128,62,309,23.1,0
2,468807,200,77,89,29.766666666666666,6
1,60224,80,2,4,0.9333333333333333,3
1,130232,433,8,55,10.6,4
6,274940,509,35,178,6.033333333333333,6
1,15680,353,15,12,3.75,3
1,340093,421,112,52,158.76666666666665,3
1,14094,519,79,110,139.03333333333333,3
2,43094,161,8,25,1.3666666666666667,3
19,331,0,0,0,1.7166666666666668,3
13,525588,653,201,126,41.916666666666664,3
2,676,0,0,0,0.26666666666666666,3
1,48455,324,27,91,21.55,3
1,20180,65,10,11,4.233333333333333,7
3,5881,49,0,2,2.7666666666666666,3
3,17551,34,4,2,1.75,6
1,66133,56,22,8,107.51666666666667,4
12,75961,235,13,39,2.6166666666666667,2
1,2799,14,1,4,5.05,2
1,1827,9,1,1,8.15,3
16,1289645,551,241,74,4.533333333333333,3
1,8537,7,3,0,2.2333333333333334,3
1,1834,3,2,0,129.43333333333334,3
1,612,22,0,2,3.3,5
7,1404396,1213,399,196,2.7,3
1,542684,4772,1791,1888,6.566666666666666,3
1,18897,7,12,2,139.61666666666667,4
3,8711987,23625,2158,917,5.133333333333334,6
2,107665,1177,49,178,11.1,0
1,70345,500,10,43,4.25,3
2,50416,134,23,7,29.6,6
1,510277,2584,128,83,7.55,7
127,1527,56,4,12,1.4166666666666667,1
1,53726,59,27,7,27.0,7
1,39492,89,12,9,1.6,3
4,91446,1866,71,456,7.383333333333334,3
1,391236,5614,195,1394,1.7,3
8,2048150,6741,573,218,8.866666666666667,3
1,373808,618,44,12,3.8166666666666664,3
3,440,1,0,0,0.5166666666666667,3
29,1802661,1187,313,158,143.06666666666666,4
1,50734,235,14,15,4.533333333333333,6
28686,32053,68,0,1,2.7,3
1,53943,72,30,68,87.35,7
1,670869,3225,84,508,5.8,1
3,1374106,5128,341,958,4.766666666666667,3
1,122677,483,14,45,4.833333333333333,6
2,97424,405,24,118,6.283333333333333,4
2,170935,346,18,13,4.883333333333333,3
1,11579,16,2,1,19.05,3
8,211367,463,12,46,1.1833333333333333,6
1,13620,18,1,0,10.9,3
1,400559,957,73,264,7.016666666666667,7
2,402705,407,39,35,2.65,3
3,244889,401,121,31,1.4166666666666667,3
2,389749,924,179,1101,10.183333333333334,3
33,3935165,2568,851,240,150.38333333333333,4
1,11713,258,4,182,4.166666666666667,3
9,63609,59,8,6,4.983333333333333,3
1,554,2,0,0,10.033333333333333,3
2,1280012,471,487,21,3.0,3
1,94561,100,37,39,42.93333333333333,3
1,817405,4773,66,452,3.4833333333333334,6
1,529448,3690,126,195,2.9,2
3891,34986,31,8,1,6.25,3
1,13801,73,1,18,3.85,6
2,910,5,0,0,3.8333333333333335,4
2,2852,93,8,12,4.016666666666667,6
11,1212994,15876,159,474,3.466666666666667,6
2,990890,883,159,76,133.03333333333333,3
3,276674,1640,41,137,9.783333333333333,3
2,85301,738,21,86,3.7666666666666666,5
14,410557,2065,30,511,2.9333333333333336,6
1,12009,171,12,5,38.016666666666666,6
1,19597,25,4,3,142.71666666666667,3
162,158866,1341,285,368,4.616666666666667,5
1,301378,445,97,39,3.75,3
1,31916,481,2,12,5.933333333333334,6
2,335182,3578,166,379,6.0,6
1,144904,124,18,9,4.816666666666666,6
34,1038224,1953,235,119,1.6333333333333333,3
2,112429,410,15,115,22.85,1
1,1955,8,1,2,12.683333333333334,6
18,272564,534,50,53,23.333333333333332,3
2,26758,34,7,19,41.18333333333333,3
7,32669,291,3,17,3.716666666666667,6
3940,15742,313,56,83,7.433333333333334,0
2,14305,68,34,0,0.5166666666666667,4
1,45265,641,9,116,3.9833333333333334,6
1,518005,19720,703,1492,3.55,6
13,2461671,2301,393,97,14.4,3
1,198364,317,28,85,1.6166666666666667,0
2,335387,813,64,59,4.066666666666666,6
2,26448,14,3,2,25.383333333333333,3
4,1358711,1486,288,413,2.5166666666666666,3
1,9810,125,12,36,7.483333333333333,6
2,166103,838,30,49,5.383333333333334,3
1,56232,503,9,68,21.033333333333335,3
1,19485,309,5,59,38.06666666666667,3
1699,1560195,3013,712,3722,8.016666666666667,3
1,248680,331,34,11,7.8,3
1,1495615,790,255,225,79.08333333333334,6
1,37094,200,18,21,64.0,6
2,195974,765,54,33,70.3,6
6,157146,1115,53,401,16.983333333333334,4
5,153668,302,15,126,11.05,4
5,135437,165,22,14,2.3166666666666664,3
2,31023,170,16,18,17.416666666666668,2
22,1055187,523,248,64,3.75,3
1,9978,24,1,4,42.35,3
2,914872,649,40,28,1.1833333333333333,3
20,572685,2896,50,868,3.066666666666667,6
44,262979,733,26,105,3.9,3
3,161765,133,34,30,3.9333333333333336,3
1,3325705,17143,1110,876,7.633333333333333,3
2,13854,245,5,104,5.833333333333333,3
20947,25099,142,33,12,8.216666666666667,0
1,28460,25,7,1,114.36666666666667,3
1,29441,37,13,6,3.9,3
1,205668,325,21,44,0.5166666666666667,4
8,1369397,4906,139,181,3.4333333333333336,6
4,22737,20,2,1,2.05,6
1,23682,74,11,23,1.25,5
7,558436,2178,331,12116,10.016666666666667,3
9348,23514,67,10,2,6.05,0
1,96239,413,211,466,6.45,3
1,31362,87,6,11,20.633333333333333,6
2,688128,1332,250,24,6.433333333333334,3
3,608125,3856,370,322,27.516666666666666,7
5,195389,440,36,70,38.85,3
1,9444,142,3,10,3.0166666666666666,6
1,17086,225,2,19,4.0,3
1,374662,3215,289,2083,3.15,5
2,176466,143,14,0,5.216666666666667,3
1,25104,35,6,1,1.2166666666666668,3
1,1149,0,0,0,12.233333333333333,4
1,226012,1533,36,61,3.4333333333333336,3
2,441756,11174,362,998,12.633333333333333,5
1,2797,2,0,0,2.15,1
1,18635,101,3,4,7.583333333333333,6
6,2026,3,1,0,0.26666666666666666,4
177928,317998,1122,22,98,4.883333333333333,5
21,62582,63,33,5,25.75,4
1,9541927,18543,8715,7483,1.0666666666666667,3
1,98625,1313,20,272,10.55,3
1,215328,324,60,73,58.766666666666666,6
5949,9180,24,11,3,6.6,1
2,2497875,2568,919,414,174.95,6
1,913285,194,157,30,3.85,7
2,1246553,827,160,51,3.05,3
2,110732,164,41,10,140.55,3
383,68491,833,29,137,3.716666666666667,7
673,8625,59,0,3,4.533333333333333,6
10,1010118,1122,263,106,142.1,3
2,621186,454,107,18,1.1,3
86,1429687,6148,118,506,5.85,6
2,117709,1446,29,100,3.2666666666666666,5
3,6129,365,3,7,3.45,3
1,202936,218,81,35,83.65,3
1,337957,181,29,4,4.233333333333333,3
178,2093518,2401,449,389,4.483333333333333,5
2,370,0,0,0,0.9666666666666667,3
9,5250924,26528,693,5588,8.0,1
1,154508,1734,34,507,29.466666666666665,3
1,27659,52,5,0,107.6,4
3,140485,7164,30,795,19.266666666666666,5
15,174462,680,14,399,6.0,6
1,775,8,1,2,8.883333333333333,2
2,608078,7760,140,483,8.716666666666667,5
1,115817,496,73,32,376.0833333333333,3
1,135,1,0,0,0.45,3
13,4130948,9807,314,283,3.8166666666666664,6
1,80513,148,9,103,2.85,3
1,22255,73,8,3,53.416666666666664,7
1,31802,135,19,26,28.4,4
44,138014,740,28,14,9.483333333333333,3
3,1090607,9102,424,1200,2.466666666666667,3
2,9970,18,5,1,5.833333333333333,6
15,75500,184,24,24,2.3166666666666664,4
6,695255,6068,255,671,3.3,3
9,98,0,1,0,0.5833333333333334,3
1,215265,430,42,21,1.8333333333333335,3
1,25012,56,1,4,10.666666666666666,4
2115,2506,2,0,0,2.7666666666666666,6
1,417848,4100,220,933,7.333333333333333,3
2,12259,42,11,27,4.9,4
1,3509,5,2,0,1.9,0
32,4815,34,0,2,3.1166666666666667,6
1,44753,28,22,2,16.25,3
3,528484,4219,135,209,2.3,3
1,200988,884,113,92,22.766666666666666,3
1,7284,27,2,1,4.316666666666666,5
1,269056,561,214,60,3.2333333333333334,4
3,40990,237,9,18,4.583333333333333,6
2,1304639,588,160,38,2.5666666666666664,3
2,1018895,4283,1308,640,11.233333333333333,6
1,70,0,0,0,0.6833333333333333,3
2,844772,800,34,36,1.0,3
4,554588,1325,187,113,103.4,6
8,166544,4098,77,608,6.283333333333333,1
23,2201746,1813,772,170,10.316666666666666,3
4,294996,1040,37,454,27.133333333333333,3
7,3571,0,0,0,0.36666666666666664,3
1,7459,9,1,0,2.55,5
12,391792,315,56,15,4.616666666666667,3
2559,3966,20,0,5,11.033333333333333,6
5,342511,355,147,70,97.0,4
163,111694,76,19,4,0.18333333333333332,3
3,349581,311,24,17,1.6333333333333333,3
1,32326,164,32,25,2.8666666666666667,1
1,557805,3749,784,4211,4.466666666666667,5
1,1139606,921,187,53,1.3333333333333333,3
1,1546320,3484,377,131,7.65,3
26,115092,217,20,12,1.6666666666666665,4
1,7532,26,0,2,2.4,1
2,478291,1072,744,32,87.5,4
1,7873,141,17,1,4.966666666666667,1
1,2369,8,0,5,1.2166666666666668,5
2528,8478,21,1,3,0.26666666666666666,6
4,51911,676,10,169,6.8,6
1,558186,1396,116,25,4.183333333333334,4
2,87756,1139,53,65,17.433333333333334,3
1,24637,37,13,2,3.4333333333333336,1
1,222119,1371,98,643,4.216666666666667,1
8,1128877,3914,1377,240,4.216666666666667,3
5,6419,16,2,2,7.15,3
1,730407,1946,109,189,3.283333333333333,6
1,66501,129,12,4,57.6,4
1,37385,27,14,4,17.216666666666665,4
3,1922763,3511,809,279,155.51666666666665,3
1,236136,438,35,14,23.783333333333335,3
31,2280,7,0,1,0.18333333333333332,4
1,23127,46,1,6,10.05,4
5,143690,79,32,14,42.5,3
27,6600175,4628,2189,157,14.366666666666667,3
1,65643,227,16,33,5.383333333333334,0
1,286510,460,80,291,7.3,3
1,1499,4,0,0,11.783333333333333,3
1,101926,1488,19,118,3.2666666666666666,6
1,30634,83,3,2,4.416666666666667,3
4,31198,282,2,35,3.4,6
3,127904,480,51,417,2.05,3
1,130777,799,72,262,3.0166666666666666,3
2,118696,86,28,7,149.45,3
1,280,1,0,0,1.1,3
5,446650,713,115,103,38.9,3
1,18391,33,1,0,1.3333333333333333,3
4,576425,11947,265,4298,7.35,3
1,413056,1911,66,85,2.3833333333333333,6
2,933615,15332,638,284,3.0,5
14,617060,1052,233,488,7.1,6
9,225154,341,28,26,5.416666666666667,3
1,17272,259,4,12,2.6333333333333333,2
6,623484,1742,239,95,5.883333333333333,3
181,1317494,725,201,335,6.366666666666666,4
1,31023,117,47,16,2.066666666666667,7
2,91155,43,60,3,1.6666666666666665,3
4,573367,2243,235,84,9.616666666666667,3
1707,21590,52,10,15,46.03333333333333,3
1,100,0,0,0,1.0,3
1,418111,616,46,21,3.15,3
1,83064,159,17,5,2.3,3
1,24000,13,0,2,0.4666666666666667,3
1,2158,32,0,5,5.033333333333333,6
2,1507217,12839,470,2220,14.883333333333333,1
3,326923,519,47,30,7.0,3
1,147571,796,57,74,4.216666666666667,5
1,31345,34,1,12,2.3,3
4,143761,914,29,347,7.933333333333334,4
2,455427,174,56,2,3.5833333333333335,7
1,294998,864,451,237,4.883333333333333,3
51,1293218,11201,255,976,3.3666666666666667,1
1,6975,35,4,1,36.43333333333333,6
1,182356,354,34,27,6.9,3
4,4156796,24848,776,2843,13.8,6
3,53259,513,8,37,2.6833333333333336,5
2,173921,969,54,402,11.733333333333333,3
3,9485,5,0,0,1.9833333333333334,0
1,759082,8455,113,1128,1.7833333333333332,6
8,374086,8104,124,7498,7.966666666666667,3
2,204705,493,82,39,4.216666666666667,3
2,201277,1998,71,334,14.4,4
1,1357182,5749,432,615,46.18333333333333,3
6,315627,245,111,61,33.55,3
4712,5209,5,0,4,4.966666666666667,2
2,186013,123,52,30,39.35,3
5,1172527,1923,222,629,9.15,7
633,5341946,29123,1928,4739,4.1,3
30,729,12,0,3,3.8,3
334,35171,589,1,24,6.583333333333333,6
2,581,15,0,2,4.466666666666667,3
2,576440,3556,58,180,3.95,6
1,138732,533,24,53,4.016666666666667,4
1,194279,1172,28,75,3.9,5
3,25708,62,40,19,2.3666666666666667,1
1,762903,3941,36,178,4.033333333333333,6
5,455431,3140,286,369,11.566666666666666,1
11,806141,4121,748,1903,7.2,3
1,239418,1863,51,99,4.95,2
3,1071592,1180,411,169,102.7,6
1,194269,317,57,38,139.2,4
2,45173,449,16,33,3.2666666666666666,6
1,615140,4038,101,173,2.45,1
5,150262,440,29,12,11.383333333333333,3
1,244557,1534,212,374,5.6,1
2,180968,598,48,146,2.7333333333333334,3
11,68499,591,33,28,4.483333333333333,3
1112,7434,133,5,19,16.05,5
1,150302,350,21,45,109.78333333333333,4
113,2345615,2420,665,301,4.2,6
84318,101622,641,6,109,4.45,3
1,496586,2943,427,192,11.85,3
20,3665814,18479,1208,2757,8.383333333333333,3
226,1040,2,1,0,3.7,4
13,1793403,2787,788,53,1.6666666666666665,3
2,584183,3803,366,286,6.9,4
22,449686,763,111,136,37.266666666666666,3
1,25967,153,1,7,3.8,6
2,3222,10,3,2,0.35,4
7,942904,866,166,73,6.65,3
10,100399,760,39,129,3.8,5
6,1188883,911,323,119,1.0666666666666667,3
6,237375,777,76,210,18.816666666666666,3
5,2411014,8457,1880,561,1.5666666666666667,3
1,2141109,19133,846,1906,12.783333333333333,1
2,14086,262,3,77,4.7,2
2,25178,148,737,292,1.8666666666666667,1
20,557,3,0,0,10.633333333333333,3
1,276020,681,95,59,2.9833333333333334,4
4,206038,289,49,37,10.183333333333334,3
4,770133,4657,190,262,12.3,3
1,19344377,70260,4345,4179,3.85,6
1,46797,59,14,1,171.98333333333335,3
3,17420,11,2,4,6.8,3
3,449063,3709,103,3295,5.083333333333333,3
2,156995,843,30,336,23.6,3
1,622688,461,201,38,2.6666666666666665,7
1,1504,6,0,0,4.633333333333333,6
1,2257451,12217,390,413,3.3,4
5,337351,2415,132,590,4.8,5
7,694778,1320,196,135,37.983333333333334,3
1,264739,617,159,106,7.633333333333333,3
7,624059,6266,195,761,18.9,7
25,13910,85,4,22,6.4,4
5,2805232,3774,572,427,6.116666666666666,6
1,456174,4500,46,165,4.0,3
64,118519,141,18,6,15.283333333333333,3
1,914799,2816,213,472,3.216666666666667,1
9,804554,6443,321,956,8.1,1
9,10271,98,6,14,13.316666666666666,3
3,76207,391,57,12,58.016666666666666,5
6,120839,764,54,206,5.016666666666667,5
2,161776,1382,18,65,13.816666666666666,3
1,306106,852,17,28,4.016666666666667,4
3,411705,349,80,43,10.1,3
1,46575,76,11,7,2.3333333333333335,4
13,1573474,2005,1100,223,3.033333333333333,3
133,10850761,11443,5714,539,1.8,3
1,58247,382,10,19,1.5666666666666667,2
4,652168,4215,133,449,6.533333333333333,5
80,5653,104,2,1,1.7166666666666668,5
2,449670,669,133,90,5.683333333333334,3
2,1591192,6220,194,204,3.8333333333333335,6
2,54143,185,9,6,16.083333333333332,6
4,117286,127,30,14,145.83333333333331,3
2,707370,12050,249,2242,5.933333333333334,1
1,9873,23,1,5,6.45,3
1,201402,384,55,14,5.116666666666666,6
2,3850503,22648,472,3425,5.016666666666667,1
2,1124872,5396,363,2428,10.783333333333333,5
3,136,4,0,0,3.3666666666666667,3
1,19661,17,3,2,6.2,3
2,367874,1869,57,944,3.25,4
11,142305,494,38,101,9.283333333333333,3
33,1305595,1764,272,33,4.75,3
1,34624,61,24,2,3.95,6
5,517449,513,72,32,5.666666666666667,3
14,1306067,563,225,44,1.3333333333333333,3
1,8036,130,15,35,3.283333333333333,4
1,1081980,1427,270,118,7.783333333333333,7
1,272204,5396,166,1332,7.283333333333333,3
1,82290,162,100,58,3.066666666666667,3
1,69753,629,18,60,3.783333333333333,1
1,24060,58,8,7,142.3,3
1,13816,91,4,11,15.25,3
1,280458,197,65,11,2.0166666666666666,3
7,452159,3083,137,434,27.983333333333334,4
2294,3469,14,0,1,9.35,7
36,108371,286,17,23,8.233333333333333,6
15,1814780,1543,527,973,4.2,3
1,297267,202,62,17,1.1333333333333333,2
723,1187,5,1,0,7.266666666666667,3
1,547059,4974,176,3807,31.05,3
16,918833,186,127,8,1.2666666666666666,3
1,93190,702,9,36,2.0833333333333335,4
1,1425484,3219,167,204,3.9166666666666665,6
2,1578039,4414,342,202,4.35,5
2,89944,710,14,92,3.4166666666666665,2
1,491,5,0,0,3.3,3
16903,18683,11,1,0,0.26666666666666666,3
2,26094,180,11,115,2.5833333333333335,3
10,243979,779,23,65,2.2666666666666666,4
4,5574421,28338,2683,833,6.716666666666667,6
2857,3181,6,0,1,3.45,6
21,1685252,372,278,12,2.2333333333333334,3
7,3432,86,0,10,3.85,3
4,1645552,486,494,22,10.566666666666666,3
1,15116,236,11,89,3.466666666666667,1
1308,7308,168,1,6,1.1833333333333333,4
3,13039,59,0,8,15.833333333333334,3
1,152907,303,44,12,2.05,3
2,320128,2631,118,350,12.516666666666667,4
4124,8847,188,2,66,5.133333333333334,6
8,377464,840,123,33,170.08333333333331,3
2,43188,255,7,270,4.35,3
5,126904,365,52,17,4.483333333333333,5
4,1656,2,0,0,12.633333333333333,3
4,74025,245,47,7,3.6166666666666667,2
1,2590,2,0,0,158.0,3
6,4348654,15299,11579,10615,4.2,3
12,3046635,1558,1080,357,2.033333333333333,3
2,34646,529,26,57,2.216666666666667,3
2,171810,1570,117,137,0.55,3
1,177532,353,161,153,6.866666666666667,7
1,566706,161,62,7,1.8,3
1,72900,80,8,2,2.0,3
12,1456274,3942,862,379,4.133333333333334,3
